TransactionID,Date,CustomerID,Amount,Category,PaymentMode,MerchantID,BranchID,Notes,Status,Location,DeviceID,Campaign,TaxAmount,DiscountAmount,is_refund,neg_non_refund,is_outlier
T140917,2025-08-01,C3848,1431.15,Groceries,NetBanking,M659,B2,Discount applied,Completed,Delhi,D1871,Festive Offer,31.01,100.94,False,False,False
T140920,2025-08-01,C2777,643.79,Clothing,NetBanking,M687,B13,Promo applied,Completed,Bangalore,D8763,No Campaign,217.54,265.43,False,False,False
T140926,2025-08-01,C1892,2786.94,Electronics,Cash,M404,B15,Promo applied,Completed,Delhi,D8246,Festive Offer,144.21,112.23,False,False,False
T140929,2025-08-01,C1971,3869.78,Health,Cash,M116,B31,,Completed,Mumbai,D3812,No Campaign,433.44,189.0,False,False,False
T140939,2025-08-01,C2445,2142.23,Health,Cash,M883,B15,,Completed,Mumbai,D5761,Summer Sale,119.28,142.22,False,False,False
T140945,2025-08-01,C2078,1895.7,Entertainment,NetBanking,M192,B49,,Completed,Mumbai,D8599,No Campaign,384.17,98.6,False,False,False
T140953,2025-08-01,C1456,1844.01,Groceries,NetBanking,M345,B16,Discount applied,Completed,Mumbai,D1780,Summer Sale,12.09,156.63,False,False,False
T140954,2025-08-01,C4426,3845.9,Groceries,Card,M617,B49,Promo applied,Completed,Delhi,D6519,No Campaign,159.65,118.17,False,False,False
T140970,2025-08-01,C1772,4285.55,Electronics,Cash,M708,B28,,Completed,Mumbai,D7431,Festive Offer,306.07,89.08,False,False,False
T140972,2025-08-01,C3984,4052.41,Entertainment,NetBanking,M622,B43,Discount applied,Completed,Mumbai,D2447,Summer Sale,471.82,246.99,False,False,False
T140977,2025-08-01,C1878,80.6,Health,NetBanking,M188,B17,Discount applied,Completed,Chennai,D9420,Summer Sale,181.3,18.24,False,False,False
T140978,2025-08-01,C4080,929.55,Electronics,NetBanking,M807,B14,Promo applied,Completed,Delhi,D1909,No Campaign,410.77,125.18,False,False,False
T140985,2025-08-01,C2149,353.14,Health,Card,M253,B48,,Completed,Chennai,D4033,Summer Sale,339.44,220.71,False,False,False
T140988,2025-08-01,C1944,1621.85,Health,Card,M962,B23,,Completed,Bangalore,D9653,Summer Sale,49.55,62.35,False,False,False
T140996,2025-08-01,C2635,3791.36,Groceries,Card,M219,B47,,Completed,Chennai,D2442,Summer Sale,198.2,232.01,False,False,False
T141004,2025-08-01,C2226,4681.42,Clothing,Card,M913,B12,,Completed,Delhi,D9587,Festive Offer,127.16,230.68,False,False,False
T141006,2025-08-01,C3404,3059.11,Food,UPI,M748,B47,,Completed,Bangalore,D7108,No Campaign,433.65,202.01,False,False,False
T141010,2025-08-01,C1093,3371.53,Clothing,NetBanking,M440,B46,,Completed,Bangalore,D3851,No Campaign,412.01,96.22,False,False,False
T141011,2025-08-01,C2545,723.53,Electronics,Card,M526,B31,,Completed,Chennai,D9636,Festive Offer,227.91,87.62,False,False,False
T141016,2025-08-01,C1057,3272.42,Health,NetBanking,M957,B21,Discount applied,Completed,Mumbai,D8282,Festive Offer,495.68,197.08,False,False,False
T141019,2025-08-01,C4562,3978.3,Food,UPI,M680,B9,Discount applied,Completed,Delhi,D2215,New Launch,65.9,178.92,False,False,False
T141021,2025-08-01,C2042,2050.22,Clothing,Card,M612,B14,,Completed,Chennai,D5161,No Campaign,153.95,143.83,False,False,False
T141022,2025-08-01,C1356,1719.3,Groceries,Cash,M754,B24,,Completed,Chennai,D7926,Summer Sale,433.38,237.13,False,False,False
T141025,2025-08-01,C4910,3496.11,Entertainment,UPI,M713,B5,,Completed,Bangalore,D4371,Festive Offer,291.21,12.29,False,False,False
T141029,2025-08-01,C4451,3433.42,Groceries,UPI,M871,B3,Discount applied,Completed,Bangalore,D9778,Festive Offer,418.99,276.96,False,False,False
T141030,2025-08-01,C4226,4981.18,Entertainment,Cash,M250,B15,,Completed,Delhi,D5170,No Campaign,452.51,185.46,False,False,False
T141032,2025-08-01,C2623,2006.9,Entertainment,Cash,M714,B39,,Completed,Kolkata,D3493,No Campaign,128.6,131.74,False,False,False
T141043,2025-08-01,C3604,2329.09,Electronics,Cash,M312,B9,Promo applied,Completed,Delhi,D7584,Summer Sale,461.08,157.05,False,False,False
T141045,2025-08-01,C4195,657.73,Health,UPI,M721,B19,,Completed,Delhi,D3914,New Launch,21.05,246.55,False,False,False
T141046,2025-08-01,C3407,712.7,Clothing,UPI,M138,B3,Promo applied,Completed,Mumbai,D3729,Summer Sale,211.22,172.14,False,False,False
T141048,2025-08-01,C4960,1928.23,Electronics,NetBanking,M447,B35,,Completed,Delhi,D7437,Festive Offer,19.58,135.12,False,False,False
T141051,2025-08-01,C3671,1979.4,Food,Card,M249,B16,Discount applied,Completed,Bangalore,D2392,New Launch,324.04,48.38,False,False,False
T141055,2025-08-01,C4298,4058.88,Health,Cash,M432,B41,Promo applied,Completed,Kolkata,D6166,Festive Offer,416.84,77.71,False,False,False
T141061,2025-08-01,C2818,2817.75,Clothing,UPI,M306,B47,Promo applied,Completed,Chennai,D3903,New Launch,0.41,27.92,False,False,False
T141066,2025-08-01,C3728,50.08,Electronics,UPI,M277,B32,,Completed,Chennai,D8187,Festive Offer,18.46,33.92,False,False,False
T141078,2025-08-01,C4470,368.71,Food,Card,M809,B5,,Completed,Mumbai,D3519,Summer Sale,449.66,195.97,False,False,False
T141081,2025-08-01,C4959,348.0,Clothing,Card,M958,B34,Promo applied,Completed,Kolkata,D5677,Summer Sale,260.03,93.14,False,False,False
T141084,2025-08-01,C2606,4960.99,Electronics,UPI,M699,B27,Discount applied,Completed,Delhi,D4382,No Campaign,319.26,81.92,False,False,False
T141085,2025-08-01,C3389,3112.1,Food,NetBanking,M901,B40,,Completed,Kolkata,D3883,Festive Offer,474.56,103.84,False,False,False
T141086,2025-08-01,C1752,1993.75,Food,NetBanking,M254,B49,,Completed,Delhi,D8441,New Launch,260.93,113.58,False,False,False
T141093,2025-08-01,C4776,3514.54,Health,Card,M176,B47,,Completed,Mumbai,D1787,New Launch,206.05,132.6,False,False,False
T141094,2025-08-01,C4054,504.17,Entertainment,Cash,M606,B9,Promo applied,Completed,Bangalore,D2409,No Campaign,407.57,158.35,False,False,False
T141099,2025-08-01,C2321,909.94,Entertainment,UPI,M464,B23,,Completed,Bangalore,D3068,Summer Sale,33.71,174.19,False,False,False
T141100,2025-08-01,C4831,2621.85,Groceries,Cash,M877,B45,,Completed,Kolkata,D3839,No Campaign,421.64,94.02,False,False,False
T141107,2025-08-01,C1533,157.91,Health,Card,M964,B4,Promo applied,Completed,Delhi,D1703,No Campaign,77.44,5.94,False,False,False
T141111,2025-08-01,C3341,444.04,Electronics,Card,M236,B23,,Completed,Chennai,D5433,No Campaign,188.45,55.09,False,False,False
T141125,2025-08-01,C2708,1192.5,Health,NetBanking,M508,B28,Promo applied,Completed,Mumbai,D8988,No Campaign,327.67,46.45,False,False,False
T141126,2025-08-01,C4606,4395.97,Health,NetBanking,M524,B16,,Completed,Kolkata,D3427,Summer Sale,102.34,73.3,False,False,False
T141131,2025-08-01,C4324,2324.24,Health,Cash,M315,B18,,Completed,Kolkata,D7952,No Campaign,458.21,115.85,False,False,False
T141133,2025-08-01,C2475,746.71,Entertainment,UPI,M311,B17,,Completed,Mumbai,D7959,Summer Sale,132.92,218.45,False,False,False
T141134,2025-08-01,C4923,3164.23,Health,Cash,M312,B42,,Completed,Bangalore,D2760,No Campaign,403.95,95.1,False,False,False
T141136,2025-08-01,C2855,3293.97,Clothing,Card,M591,B19,Discount applied,Completed,Delhi,D1262,Festive Offer,3.24,279.07,False,False,False
T141146,2025-08-01,C4416,4273.44,Clothing,Card,M350,B16,Promo applied,Completed,Chennai,D5309,Summer Sale,478.0,167.78,False,False,False
T141149,2025-08-01,C2305,3306.75,Groceries,UPI,M162,B28,,Completed,Bangalore,D4187,Summer Sale,50.15,292.3,False,False,False
T141151,2025-08-01,C1951,1423.84,Health,Cash,M590,B24,Discount applied,Completed,Delhi,D7684,Festive Offer,281.04,136.18,False,False,False
T141152,2025-08-01,C1551,1805.89,Food,NetBanking,M549,B23,,Completed,Mumbai,D3091,Summer Sale,171.24,80.11,False,False,False
T141155,2025-08-01,C4523,3334.58,Entertainment,UPI,M191,B33,,Completed,Delhi,D1895,New Launch,439.46,59.21,False,False,False
T141156,2025-08-01,C3021,802.59,Food,Card,M906,B25,Discount applied,Completed,Mumbai,D2251,Festive Offer,156.82,142.24,False,False,False
T141158,2025-08-01,C3420,3446.5,Entertainment,UPI,M172,B13,Discount applied,Completed,Mumbai,D9769,Summer Sale,236.68,97.71,False,False,False
T141160,2025-08-01,C2096,105.99,Health,Card,M178,B26,,Completed,Chennai,D6023,Festive Offer,20.68,94.54,False,False,False
T141161,2025-08-01,C2836,2037.84,Clothing,UPI,M488,B40,Discount applied,Completed,Bangalore,D5674,New Launch,193.29,169.99,False,False,False
T141166,2025-08-01,C4781,4746.75,Health,UPI,M615,B3,,Completed,Delhi,D8298,New Launch,358.66,225.83,False,False,False
T141168,2025-08-01,C4177,4699.31,Groceries,NetBanking,M857,B36,Discount applied,Completed,Kolkata,D4203,Festive Offer,413.99,119.78,False,False,False
T141172,2025-08-01,C4863,143.76,Electronics,NetBanking,M306,B36,,Completed,Bangalore,D5511,No Campaign,486.85,221.95,False,False,False
T141173,2025-08-01,C4400,2336.74,Health,Cash,M759,B16,,Completed,Mumbai,D2034,Festive Offer,444.28,265.01,False,False,False
T141174,2025-08-01,C4960,3235.25,Electronics,Cash,M318,B14,Discount applied,Completed,Bangalore,D5385,Summer Sale,177.21,1.71,False,False,False
T141178,2025-08-01,C3204,1816.9,Electronics,Cash,M842,B36,Discount applied,Completed,Chennai,D2402,No Campaign,450.59,86.55,False,False,False
T141179,2025-08-01,C1903,2364.26,Electronics,Cash,M616,B34,Discount applied,Completed,Delhi,D9684,No Campaign,284.61,274.99,False,False,False
T141181,2025-08-01,C4014,2885.48,Electronics,NetBanking,M249,B19,Promo applied,Completed,Bangalore,D5363,Summer Sale,2.22,88.73,False,False,False
T141182,2025-08-01,C1395,2927.1,Groceries,Card,M793,B23,Discount applied,Completed,Kolkata,D1439,Festive Offer,208.11,236.62,False,False,False
T141186,2025-08-01,C2628,1884.51,Clothing,Cash,M831,B12,Promo applied,Completed,Bangalore,D8323,Festive Offer,345.37,136.32,False,False,False
T141191,2025-08-01,C1804,3622.56,Clothing,Cash,M505,B15,,Completed,Bangalore,D8056,Festive Offer,426.91,45.1,False,False,False
T141192,2025-08-01,C3509,4420.04,Groceries,UPI,M481,B5,,Completed,Mumbai,D5485,No Campaign,224.76,107.93,False,False,False
T141195,2025-08-01,C3914,1290.45,Entertainment,Card,M629,B1,,Completed,Kolkata,D8849,Summer Sale,59.01,271.14,False,False,False
T141200,2025-08-01,C3027,3980.25,Entertainment,NetBanking,M133,B9,,Completed,Bangalore,D7672,No Campaign,46.11,203.86,False,False,False
T141203,2025-08-01,C1955,522.61,Food,UPI,M614,B20,Promo applied,Completed,Mumbai,D7741,Festive Offer,488.42,6.06,False,False,False
T141204,2025-08-01,C1513,3441.35,Entertainment,Cash,M518,B5,,Completed,Delhi,D4533,New Launch,83.45,166.04,False,False,False
T141205,2025-08-01,C1579,2439.33,Food,UPI,M171,B16,,Completed,Bangalore,D2569,Festive Offer,305.43,140.81,False,False,False
T141207,2025-08-01,C2171,4236.49,Electronics,NetBanking,M345,B20,Discount applied,Completed,Delhi,D7649,Festive Offer,389.63,5.23,False,False,False
T141216,2025-08-01,C4740,4856.34,Entertainment,Cash,M495,B44,Promo applied,Completed,Bangalore,D7493,No Campaign,179.78,58.31,False,False,False
T141230,2025-08-01,C2459,1417.78,Entertainment,Cash,M604,B41,Promo applied,Completed,Delhi,D1936,New Launch,47.05,137.74,False,False,False
T141231,2025-08-01,C4929,2470.87,Clothing,NetBanking,M453,B26,,Completed,Bangalore,D1064,Festive Offer,441.85,299.35,False,False,False
T141233,2025-08-01,C1654,1773.86,Electronics,Card,M765,B33,,Completed,Delhi,D5250,Summer Sale,42.4,100.68,False,False,False
T141234,2025-08-01,C3984,3102.24,Electronics,NetBanking,M524,B37,Discount applied,Completed,Chennai,D2996,New Launch,251.8,293.82,False,False,False
T141253,2025-08-01,C3130,3516.29,Electronics,NetBanking,M764,B16,,Completed,Chennai,D5174,New Launch,157.85,137.15,False,False,False
T141259,2025-08-01,C3810,1570.43,Clothing,Card,M853,B24,,Completed,Bangalore,D6296,No Campaign,219.01,112.72,False,False,False
T141264,2025-08-01,C1580,294.91,Electronics,NetBanking,M150,B1,Promo applied,Completed,Chennai,D8844,Summer Sale,191.41,155.95,False,False,False
T141278,2025-08-01,C3027,4133.73,Health,Card,M450,B20,,Completed,Mumbai,D9214,Festive Offer,110.44,273.91,False,False,False
T141281,2025-08-01,C4850,1807.2,Electronics,Cash,M393,B47,Promo applied,Completed,Chennai,D8324,New Launch,409.76,179.93,False,False,False
T141282,2025-08-01,C2669,3895.75,Clothing,UPI,M383,B31,,Completed,Delhi,D5400,No Campaign,110.94,292.43,False,False,False
T141285,2025-08-01,C2721,746.45,Entertainment,UPI,M211,B47,Discount applied,Completed,Bangalore,D7171,Festive Offer,239.7,45.8,False,False,False
T141290,2025-08-01,C4984,3835.12,Food,Cash,M234,B46,,Completed,Bangalore,D3638,New Launch,477.7,85.0,False,False,False
T141294,2025-08-01,C2426,1599.19,Health,NetBanking,M871,B6,,Completed,Bangalore,D1122,No Campaign,421.64,241.41,False,False,False
T141296,2025-08-01,C2416,4493.81,Electronics,NetBanking,M360,B23,,Completed,Kolkata,D2939,Summer Sale,178.66,80.95,False,False,False
T141297,2025-08-01,C3983,2740.18,Entertainment,Card,M180,B16,Promo applied,Completed,Mumbai,D5214,Summer Sale,108.26,197.69,False,False,False
T141298,2025-08-01,C3347,3426.01,Groceries,UPI,M347,B47,,Completed,Mumbai,D7977,Festive Offer,422.45,164.61,False,False,False
T141303,2025-08-01,C2432,1620.96,Entertainment,Card,M778,B12,Discount applied,Completed,Delhi,D1779,New Launch,459.61,128.53,False,False,False
T141305,2025-08-01,C3118,4783.57,Entertainment,Cash,M849,B20,,Completed,Bangalore,D5935,No Campaign,287.13,260.69,False,False,False
T141309,2025-08-01,C4283,623.83,Entertainment,Cash,M465,B27,,Completed,Bangalore,D1302,Summer Sale,88.26,108.79,False,False,False
T141310,2025-08-01,C1308,4970.89,Groceries,Card,M411,B20,Discount applied,Completed,Mumbai,D1104,No Campaign,20.37,200.95,False,False,False
T141311,2025-08-01,C4179,3393.91,Food,NetBanking,M460,B11,Discount applied,Completed,Chennai,D2774,New Launch,253.7,205.14,False,False,False
T141313,2025-08-01,C1426,4191.89,Clothing,Cash,M992,B46,,Completed,Delhi,D1808,Festive Offer,265.72,286.08,False,False,False
T141314,2025-08-01,C3787,3887.9,Groceries,Cash,M445,B17,Promo applied,Completed,Bangalore,D8816,No Campaign,385.67,250.81,False,False,False
T141316,2025-08-01,C4905,2038.42,Entertainment,NetBanking,M463,B44,Discount applied,Completed,Bangalore,D1402,Festive Offer,138.69,213.72,False,False,False
T141317,2025-08-01,C3465,1017.29,Clothing,Cash,M494,B13,,Completed,Chennai,D8640,New Launch,223.28,0.45,False,False,False
T141322,2025-08-01,C1437,355.85,Clothing,Cash,M671,B41,Discount applied,Completed,Kolkata,D3431,Festive Offer,303.77,190.62,False,False,False
T141324,2025-08-01,C2641,2097.41,Groceries,Cash,M815,B9,Discount applied,Completed,Mumbai,D9437,No Campaign,290.11,24.23,False,False,False
T141325,2025-08-01,C3358,1179.51,Clothing,Cash,M867,B17,Discount applied,Completed,Delhi,D3901,Festive Offer,418.48,262.61,False,False,False
T141326,2025-08-01,C4854,2593.28,Entertainment,NetBanking,M123,B21,,Completed,Chennai,D9700,Festive Offer,276.8,156.82,False,False,False
T141328,2025-08-01,C1980,1293.9,Clothing,NetBanking,M955,B24,,Completed,Delhi,D9560,Summer Sale,39.92,65.23,False,False,False
T141329,2025-08-01,C2294,884.77,Clothing,NetBanking,M830,B24,Promo applied,Completed,Chennai,D6375,Summer Sale,342.34,257.41,False,False,False
T141331,2025-08-01,C1406,1891.77,Electronics,NetBanking,M903,B6,,Completed,Chennai,D9436,New Launch,430.71,193.08,False,False,False
T141332,2025-08-01,C1244,2926.52,Food,NetBanking,M540,B49,,Completed,Kolkata,D6433,Summer Sale,66.61,101.44,False,False,False
T141333,2025-08-01,C1065,2519.68,Groceries,UPI,M774,B35,,Completed,Kolkata,D6437,No Campaign,221.29,92.24,False,False,False
T141336,2025-08-01,C1881,612.69,Food,Cash,M408,B18,Discount applied,Completed,Mumbai,D4406,Festive Offer,257.4,56.5,False,False,False
T141340,2025-08-01,C1657,1187.78,Groceries,Card,M328,B7,,Completed,Chennai,D1294,Summer Sale,102.5,107.3,False,False,False
T141344,2025-08-01,C4425,4392.03,Food,Cash,M905,B44,Promo applied,Completed,Bangalore,D2902,Summer Sale,454.81,87.17,False,False,False
T141357,2025-08-01,C4132,4375.96,Health,UPI,M525,B18,,Completed,Mumbai,D8293,Festive Offer,85.82,12.73,False,False,False
T141363,2025-08-01,C1542,3981.92,Electronics,Card,M906,B32,,Completed,Chennai,D3719,No Campaign,447.35,198.13,False,False,False
T141367,2025-08-01,C3098,2424.67,Groceries,Cash,M921,B47,Discount applied,Completed,Delhi,D5615,No Campaign,378.79,217.17,False,False,False
T141372,2025-08-01,C4594,4527.0,Health,Cash,M348,B29,Promo applied,Completed,Mumbai,D9466,Summer Sale,125.13,105.23,False,False,False
T141373,2025-08-01,C2927,3414.28,Electronics,NetBanking,M169,B20,Discount applied,Completed,Kolkata,D6914,Summer Sale,402.1,9.79,False,False,False
T141376,2025-08-01,C4116,2174.47,Groceries,NetBanking,M409,B5,,Completed,Chennai,D9259,No Campaign,435.62,94.0,False,False,False
T141381,2025-08-01,C4502,1997.17,Electronics,NetBanking,M959,B49,Discount applied,Completed,Delhi,D3386,Summer Sale,233.17,116.61,False,False,False
T141392,2025-08-01,C4341,3223.68,Electronics,NetBanking,M597,B1,Promo applied,Completed,Bangalore,D1292,Summer Sale,383.22,182.66,False,False,False
T141393,2025-08-01,C2358,1171.5,Entertainment,UPI,M302,B47,,Completed,Kolkata,D8069,No Campaign,12.79,112.93,False,False,False
T141396,2025-08-01,C2450,3923.15,Clothing,Cash,M271,B18,,Completed,Delhi,D9413,New Launch,233.43,118.65,False,False,False
T141402,2025-08-01,C2548,288.58,Groceries,NetBanking,M646,B6,,Completed,Kolkata,D7608,Festive Offer,343.38,176.21,False,False,False
T141403,2025-08-01,C2898,3624.17,Food,UPI,M809,B42,Promo applied,Completed,Delhi,D2406,New Launch,179.19,80.47,False,False,False
T141405,2025-08-01,C3277,4288.96,Health,Card,M475,B43,,Completed,Mumbai,D5776,Festive Offer,53.71,217.34,False,False,False
T141413,2025-08-01,C4072,2017.29,Entertainment,UPI,M277,B26,Promo applied,Completed,Mumbai,D1843,Summer Sale,416.03,178.36,False,False,False
T141416,2025-08-01,C4706,4382.11,Entertainment,Card,M947,B19,,Completed,Mumbai,D5933,Summer Sale,255.09,251.16,False,False,False
T141417,2025-08-01,C3847,1043.31,Groceries,NetBanking,M428,B2,,Completed,Mumbai,D1826,New Launch,421.63,107.45,False,False,False
T141419,2025-08-01,C2206,2598.5,Groceries,NetBanking,M197,B47,Discount applied,Completed,Kolkata,D2013,Summer Sale,307.92,234.18,False,False,False
T141427,2025-08-01,C4665,1361.88,Groceries,Card,M149,B36,,Completed,Mumbai,D2942,New Launch,497.76,96.39,False,False,False
T141429,2025-08-01,C4069,4864.82,Electronics,Cash,M219,B11,,Completed,Chennai,D3672,New Launch,386.33,80.6,False,False,False
T141435,2025-08-01,C2082,4135.76,Food,NetBanking,M989,B11,Discount applied,Completed,Bangalore,D4587,Festive Offer,109.6,81.77,False,False,False
T141436,2025-08-01,C3787,3058.48,Entertainment,NetBanking,M632,B12,Promo applied,Completed,Bangalore,D6754,Summer Sale,62.48,20.05,False,False,False
T141445,2025-08-01,C3379,3560.69,Clothing,NetBanking,M492,B32,,Completed,Kolkata,D5062,Festive Offer,33.65,133.58,False,False,False
T141448,2025-08-01,C3823,2576.55,Groceries,UPI,M889,B40,,Completed,Mumbai,D7924,New Launch,426.32,284.64,False,False,False
T141449,2025-08-01,C2695,2497.44,Groceries,Card,M922,B13,,Completed,Delhi,D9458,New Launch,223.66,223.34,False,False,False
T141450,2025-08-01,C1848,2341.04,Food,Card,M282,B13,Discount applied,Completed,Delhi,D5935,Summer Sale,223.96,16.57,False,False,False
T141453,2025-08-01,C1205,2376.59,Clothing,Cash,M582,B8,,Completed,Delhi,D7647,Festive Offer,331.96,245.14,False,False,False
T141456,2025-08-01,C4576,1444.97,Clothing,UPI,M624,B35,Promo applied,Completed,Chennai,D6439,New Launch,32.49,150.37,False,False,False
